Timestamp,Avg_Conf(%),InferenceTime(ms),TotalLatencyTime(ms),FPS,CPU_Temp(℃),CPU_Usage(%),Memory_Usage(%)
2026-04-15 06:02:14,80.54,86.9,110.4,6.02,38.6,31.2,21.0
2026-04-15 06:02:14,79.26,89.6,101.5,7.39,38.0,37.3,21.0
2026-04-15 06:02:15,79.52,85.9,108.9,6.14,39.1,33.8,21.0
2026-04-15 06:02:15,79.04,84.8,96.1,7.56,38.0,35.4,21.0
2026-04-15 06:02:15,80.36,96.3,110.4,6.92,38.6,37.0,21.0
2026-04-15 06:02:15,78.79,85.9,109.8,6.36,38.6,33.9,20.9
2026-04-15 06:02:15,79.69,91.3,102.4,7.25,39.1,46.4,20.9
2026-04-15 06:02:15,78.93,89.3,112.3,6.08,39.1,37.1,20.9
2026-04-15 06:02:15,77.83,97.8,120.2,5.71,38.6,32.8,20.9
2026-04-15 06:02:16,78.54,86.2,109.2,6.45,38.0,35.5,21.0
2026-04-15 06:02:16,76.89,91.8,104.7,7.21,39.1,43.1,21.0
2026-04-15 06:02:16,77.58,113.6,137.2,5.29,39.1,31.1,21.0
2026-04-15 06:02:16,77.63,104.4,122.8,6.37,39.1,40.3,20.9
2026-04-15 06:02:16,77.46,129.9,152.8,5.2,39.1,35.5,21.0
2026-04-15 06:02:16,78.2,91.0,114.1,6.23,38.6,39.1,21.0
2026-04-15 06:02:17,78.52,85.2,105.3,6.23,39.1,34.9,21.0
2026-04-15 06:02:17,77.32,98.0,112.2,6.83,38.0,39.7,20.9
2026-04-15 06:02:17,78.95,84.2,107.5,6.55,38.6,31.6,20.9
2026-04-15 06:02:17,76.99,92.3,106.7,7.08,39.1,41.1,20.9
2026-04-15 06:02:17,77.71,86.9,109.7,6.2,39.1,32.3,20.8
2026-04-15 06:02:17,76.77,86.2,98.1,7.55,38.6,44.6,20.8
2026-04-15 06:02:17,76.65,88.5,100.9,7.37,38.0,38.5,20.9
2026-04-15 06:02:18,76.25,101.1,111.7,6.84,39.1,43.3,20.9
2026-04-15 06:02:18,77.72,88.8,111.3,6.5,39.1,36.7,20.9
2026-04-15 06:02:18,76.69,83.8,103.8,6.19,39.7,34.4,20.9
2026-04-15 06:02:18,77.03,85.1,100.7,7.43,39.1,39.6,21.0
2026-04-15 06:02:18,77.65,95.2,109.2,6.98,39.1,38.6,21.0
2026-04-15 06:02:18,75.5,87.1,110.4,6.29,40.2,37.9,21.0
2026-04-15 06:02:18,77.78,85.6,97.3,7.61,39.7,40.4,21.0
2026-04-15 06:02:19,77.91,94.3,110.8,6.91,39.7,41.4,21.1
2026-04-15 06:02:19,76.43,97.4,120.6,5.97,38.6,34.4,21.1
2026-04-15 06:02:19,77.24,98.9,121.3,5.94,39.7,38.6,21.1
2026-04-15 06:02:19,77.03,87.8,109.4,6.46,40.2,33.3,21.1
2026-04-15 06:02:19,77.43,87.6,110.8,6.01,39.1,35.3,21.0
2026-04-15 06:02:19,77.23,85.6,108.6,6.08,39.1,33.8,21.0
2026-04-15 06:02:20,77.47,99.5,113.3,6.8,38.6,39.0,21.0
2026-04-15 06:02:20,76.54,88.9,112.3,6.39,39.7,37.5,21.0
2026-04-15 06:02:20,76.65,87.2,110.1,6.08,38.6,31.2,21.0
2026-04-15 06:02:20,76.59,92.8,103.2,7.15,39.1,43.1,21.0
2026-04-15 06:02:20,77.09,89.6,113.2,6.12,39.7,38.1,21.0
2026-04-15 06:02:20,75.86,106.8,129.6,5.47,39.7,37.3,21.0
2026-04-15 06:02:21,75.96,90.3,114.1,6.63,39.1,39.1,21.0
2026-04-15 06:02:21,76.05,96.6,119.1,5.81,38.6,31.8,21.0
2026-04-15 06:02:21,76.25,92.8,116.0,6.14,40.2,33.3,21.0
2026-04-15 06:02:21,74.74,86.7,109.6,6.24,39.1,31.1,20.9
2026-04-15 06:02:21,77.28,94.7,107.2,7.07,38.0,41.8,20.9
2026-04-15 06:02:21,77.24,87.0,110.0,6.3,38.6,33.3,20.9
2026-04-15 06:02:21,77.16,88.9,101.2,7.39,39.1,43.6,20.9
2026-04-15 06:02:22,74.87,87.1,110.2,6.07,39.1,33.3,20.9
2026-04-15 06:02:22,76.72,91.2,103.3,7.28,40.2,36.5,21.0
2026-04-15 06:02:22,77.13,92.9,115.7,5.94,39.1,31.7,20.9
2026-04-15 06:02:22,76.48,83.9,106.8,6.34,39.7,34.4,20.9
