Timestamp,CPU Usage (%),Memory Usage (%),Temperature (°C)
2026-04-01 03:53:39,39.0,18.4,70.5
2026-04-01 03:53:40,38.8,18.3,68.8
2026-04-01 03:53:41,38.5,18.4,70.0
2026-04-01 03:53:42,39.9,18.4,70.5
2026-04-01 03:53:43,40.6,18.3,70.5
2026-04-01 03:53:44,39.0,18.3,71.0
2026-04-01 03:53:45,37.6,18.5,69.4
2026-04-01 03:53:46,40.4,18.5,70.5
2026-04-01 03:53:47,37.5,18.4,70.0
2026-04-01 03:53:48,38.6,18.4,71.0
2026-04-01 03:53:49,38.0,18.4,70.5
2026-04-01 03:53:50,39.4,18.4,71.0
2026-04-01 03:53:51,40.2,18.3,70.5
2026-04-01 03:53:52,38.3,18.3,70.5
2026-04-01 03:53:53,36.5,18.4,70.5
2026-04-01 03:53:54,40.2,18.5,71.0
2026-04-01 03:53:55,39.8,18.3,69.4
2026-04-01 03:53:56,41.4,18.4,71.0
2026-04-01 03:53:57,38.3,18.5,71.0
2026-04-01 03:53:58,38.2,18.5,71.6
2026-04-01 03:53:59,37.2,18.5,70.5
2026-04-01 03:54:00,36.2,18.4,69.4
2026-04-01 03:54:01,38.4,18.4,69.4
2026-04-01 03:54:02,36.7,18.5,70.0
2026-04-01 03:54:03,37.7,18.5,70.0
2026-04-01 03:54:04,39.8,18.4,70.5
2026-04-01 03:54:05,36.6,18.4,71.0
2026-04-01 03:54:06,37.1,18.4,71.6
2026-04-01 03:54:07,39.5,18.4,70.0
2026-04-01 03:54:08,34.3,18.4,71.6
2026-04-01 03:54:09,38.9,18.5,70.5
2026-04-01 03:54:10,38.1,18.6,70.5
2026-04-01 03:54:11,38.5,18.4,70.5
2026-04-01 03:54:12,40.7,18.6,71.6
2026-04-01 03:54:13,38.2,18.6,70.5
2026-04-01 03:54:14,36.7,18.6,71.6
2026-04-01 03:54:15,36.0,18.5,70.5
2026-04-01 03:54:16,40.2,18.5,72.2
2026-04-01 03:54:17,39.4,18.5,71.6
2026-04-01 03:54:18,39.6,18.5,71.0
2026-04-01 03:54:19,38.0,18.6,71.0
2026-04-01 03:54:20,36.7,18.5,70.0
