Timestamp,Avg_Conf(%),InferenceTime(s),TotalLatencyTime(s),FPS,CPU_Temp(℃),CPU_Usage(%),Memory_Usage(%)
2026-04-15 02:44:48,83.48,0.085,0.108,6.43,70.5,34.4,20.8
2026-04-15 02:44:48,83.26,0.088,0.102,7.35,71.6,44.6,20.8
2026-04-15 02:44:48,83.53,0.086,0.109,6.05,71.6,35.8,20.8
2026-04-15 02:44:48,83.37,0.091,0.104,7.24,72.2,42.9,20.8
2026-04-15 02:44:48,83.71,0.098,0.121,5.77,72.2,35.3,20.8
2026-04-15 02:44:48,83.66,0.085,0.108,6.49,71.0,37.5,20.9
2026-04-15 02:44:49,83.68,0.106,0.119,6.51,72.2,39.7,20.9
2026-04-15 02:44:49,83.34,0.09,0.113,6.63,72.7,36.7,20.9
2026-04-15 02:44:49,84.09,0.087,0.109,6.12,72.2,35.9,20.8
2026-04-15 02:44:49,83.77,0.088,0.1,7.43,72.7,44.4,20.8
2026-04-15 02:44:49,83.56,0.086,0.109,6.06,72.2,35.8,20.8
2026-04-15 02:44:49,83.14,0.106,0.119,6.55,72.2,41.0,20.8
2026-04-15 02:44:50,83.41,0.109,0.132,5.88,71.0,41.8,20.7
2026-04-15 02:44:50,83.7,0.102,0.123,6.27,72.2,42.9,20.7
2026-04-15 02:44:50,83.47,0.127,0.15,5.22,71.6,33.3,20.7
2026-04-15 02:44:50,83.46,0.105,0.128,5.63,72.2,43.1,20.7
2026-04-15 02:44:50,83.54,0.112,0.134,5.75,70.5,42.0,20.7
2026-04-15 02:44:50,83.44,0.101,0.125,6.21,71.0,39.1,20.7
2026-04-15 02:44:51,83.71,0.099,0.121,6.27,71.0,39.1,20.7
2026-04-15 02:44:51,83.74,0.09,0.112,6.36,71.6,35.6,20.7
2026-04-15 02:44:51,83.67,0.087,0.111,6.08,70.5,34.8,20.7
2026-04-15 02:44:51,83.91,0.088,0.11,5.99,72.2,33.8,20.7
2026-04-15 02:44:51,83.35,0.088,0.11,6.02,71.6,31.7,20.7
2026-04-15 02:44:51,83.29,0.096,0.119,5.73,72.2,32.4,20.7
2026-04-15 02:44:52,83.61,0.094,0.117,6.06,71.6,34.8,20.7
2026-04-15 02:44:52,83.57,0.092,0.114,6.08,71.0,36.9,20.6
2026-04-15 02:44:52,83.56,0.088,0.111,6.14,71.0,32.3,20.6
2026-04-15 02:44:52,83.29,0.102,0.128,5.45,71.6,29.0,20.6
2026-04-15 02:44:52,83.69,0.089,0.106,6.65,72.7,40.7,20.6
2026-04-15 02:44:52,83.13,0.089,0.112,6.0,71.6,32.8,20.6
2026-04-15 02:44:53,83.69,0.092,0.115,5.88,71.6,33.8,20.6
2026-04-15 02:44:53,83.39,0.094,0.117,5.93,71.6,26.7,20.6
2026-04-15 02:44:53,83.59,0.101,0.124,5.76,72.2,41.2,20.7
2026-04-15 02:44:53,83.43,0.087,0.11,6.55,72.2,42.2,20.7
2026-04-15 02:44:53,82.83,0.096,0.108,7.02,72.2,45.0,20.7
2026-04-15 02:44:53,83.32,0.099,0.126,5.69,71.6,40.3,20.7
2026-04-15 02:44:54,83.3,0.092,0.115,6.54,71.0,35.0,20.7
2026-04-15 02:44:54,83.22,0.089,0.112,6.1,72.2,34.4,20.7
2026-04-15 02:44:54,83.52,0.087,0.109,6.09,72.2,35.4,20.7
2026-04-15 02:44:54,83.36,0.087,0.11,5.98,71.0,30.2,20.8
2026-04-15 02:44:54,83.5,0.087,0.099,7.5,71.0,44.4,20.8
2026-04-15 02:44:54,83.41,0.111,0.123,6.37,71.6,45.2,20.8
2026-04-15 02:44:54,83.35,0.089,0.114,6.76,71.6,32.1,20.8
2026-04-15 02:44:55,83.32,0.094,0.116,5.94,71.6,37.3,20.8
2026-04-15 02:44:55,83.58,0.098,0.121,5.87,71.6,42.9,20.8
2026-04-15 02:44:55,83.99,0.109,0.131,5.63,71.6,32.8,20.8
2026-04-15 02:44:55,84.04,0.088,0.11,6.88,71.6,38.6,20.7
2026-04-15 02:44:55,84.1,0.09,0.113,5.9,72.7,36.8,20.7
2026-04-15 02:44:55,83.72,0.091,0.114,5.98,70.5,36.4,20.7
2026-04-15 02:44:56,83.53,0.091,0.114,6.01,72.7,36.4,20.7
2026-04-15 02:44:56,83.26,0.089,0.112,6.07,72.2,37.9,20.7
2026-04-15 02:44:56,83.25,0.089,0.112,6.01,72.2,34.4,20.7
2026-04-15 02:44:56,82.83,0.095,0.119,5.77,71.0,35.7,20.6
2026-04-15 02:44:56,83.62,0.111,0.134,5.49,72.2,34.3,20.7
2026-04-15 02:44:56,83.81,0.099,0.119,6.5,72.7,37.3,20.7
2026-04-15 02:44:57,83.02,0.092,0.114,6.25,71.6,36.5,20.7
2026-04-15 02:44:57,83.44,0.1,0.122,5.73,72.7,35.3,20.7
2026-04-15 02:44:57,82.98,0.087,0.11,6.49,72.2,34.4,20.7
2026-04-15 02:44:57,83.19,0.099,0.11,6.91,72.7,43.9,20.7
2026-04-15 02:44:57,83.24,0.096,0.119,6.1,72.2,37.5,20.7
2026-04-15 02:44:57,83.3,0.098,0.121,5.92,73.8,38.2,20.8
2026-04-15 02:44:58,83.21,0.088,0.111,6.41,72.2,33.9,20.8
2026-04-15 02:44:58,83.28,0.093,0.117,5.8,72.7,36.6,20.8
2026-04-15 02:44:58,83.3,0.092,0.114,6.08,71.6,35.4,20.8
2026-04-15 02:44:58,83.4,0.09,0.113,6.06,72.2,33.8,20.7
2026-04-15 02:44:58,83.57,0.089,0.112,6.03,71.0,40.8,20.7
2026-04-15 02:44:58,83.31,0.101,0.125,5.59,72.2,32.4,20.7
2026-04-15 02:44:59,83.57,0.092,0.113,6.34,72.7,38.1,20.7
2026-04-15 02:44:59,83.33,0.092,0.115,6.02,72.2,38.2,20.7
2026-04-15 02:44:59,83.55,0.097,0.115,5.83,70.5,37.1,20.7
2026-04-15 02:44:59,83.42,0.092,0.115,6.17,72.7,30.5,20.7
2026-04-15 02:44:59,83.78,0.085,0.104,6.28,71.6,35.9,20.7
2026-04-15 02:44:59,83.22,0.085,0.099,7.48,72.7,41.5,20.7
2026-04-15 02:45:00,83.5,0.084,0.098,7.57,71.6,46.4,20.8
2026-04-15 02:45:00,83.44,0.12,0.137,5.84,72.7,46.2,20.8
2026-04-15 02:45:00,83.45,0.095,0.118,5.78,72.7,33.3,20.9
2026-04-15 02:45:00,83.84,0.102,0.121,5.76,71.0,32.3,20.9
2026-04-15 02:45:00,82.99,0.095,0.117,6.27,72.7,39.4,20.9
2026-04-15 02:45:00,81.97,0.088,0.107,6.27,72.7,32.8,20.9
2026-04-15 02:45:01,82.67,0.107,0.13,5.38,71.0,34.7,20.9
2026-04-15 02:45:01,67.87,0.091,0.114,6.65,71.6,38.3,20.9
2026-04-15 02:45:01,0.0,0.089,0.113,5.98,72.7,35.8,21.0
2026-04-15 02:45:01,0.0,0.088,0.111,6.1,72.2,34.8,20.9
2026-04-15 02:45:01,0.0,0.087,0.11,6.04,71.6,42.4,20.9
2026-04-15 02:45:01,0.0,0.098,0.111,6.93,72.2,42.1,20.9
2026-04-15 02:45:01,0.0,0.09,0.112,6.3,73.2,37.1,20.9
2026-04-15 02:45:02,0.0,0.101,0.124,5.62,72.7,35.6,20.9
2026-04-15 02:45:02,0.0,0.092,0.115,6.35,72.2,36.5,20.9
2026-04-15 02:45:02,0.0,0.091,0.113,6.04,73.2,32.3,20.9
2026-04-15 02:45:02,0.0,0.112,0.135,5.33,73.2,37.8,20.9
2026-04-15 02:45:02,0.0,0.091,0.112,6.87,72.2,37.5,21.0
2026-04-15 02:45:02,0.0,0.083,0.105,6.35,73.2,34.9,21.0
2026-04-15 02:45:03,0.0,0.086,0.106,7.12,73.8,39.6,21.0
2026-04-15 02:45:03,0.0,0.11,0.132,5.37,71.0,34.7,20.9
2026-04-15 02:45:03,0.0,0.086,0.109,6.98,72.7,39.0,20.9
2026-04-15 02:45:03,0.0,0.089,0.103,7.33,73.2,39.2,20.9
2026-04-15 02:45:03,0.0,0.123,0.143,5.02,72.7,37.3,20.9
2026-04-15 02:45:03,0.0,0.105,0.127,5.47,72.7,29.4,20.9
2026-04-15 02:45:04,0.0,0.091,0.113,6.51,72.2,40.3,20.9
2026-04-15 02:45:04,0.0,0.086,0.109,6.23,72.7,34.9,20.9
2026-04-15 02:45:04,0.0,0.089,0.103,7.3,72.7,43.9,20.9
2026-04-15 02:45:04,0.0,0.092,0.115,5.93,72.2,34.3,20.9
2026-04-15 02:45:04,0.0,0.09,0.111,6.07,72.2,36.4,20.9
2026-04-15 02:45:04,0.0,0.088,0.111,6.07,73.2,35.4,20.9
2026-04-15 02:45:05,0.0,0.087,0.111,6.02,72.2,36.8,20.9
2026-04-15 02:45:05,0.0,0.109,0.131,5.31,71.6,44.2,20.9
2026-04-15 02:45:05,0.0,0.089,0.112,6.84,72.2,37.9,20.8
2026-04-15 02:45:05,0.0,0.093,0.113,5.85,71.6,34.8,20.8
2026-04-15 02:45:05,0.0,0.094,0.117,5.96,73.2,31.2,20.8
2026-04-15 02:45:05,0.0,0.1,0.124,5.78,72.2,34.8,20.8
2026-04-15 02:45:06,0.0,0.092,0.115,6.37,72.7,36.9,20.8
2026-04-15 02:45:06,0.0,0.096,0.114,5.82,72.7,38.6,20.9
2026-04-15 02:45:06,0.0,0.28,0.304,2.85,73.2,78.4,20.8
2026-04-15 02:45:06,0.0,0.106,0.118,6.2,72.7,71.0,20.1
2026-04-15 02:45:06,0.0,0.091,0.115,6.71,72.7,39.0,20.1
2026-04-15 02:45:07,0.0,0.087,0.111,6.11,72.2,35.4,20.1
2026-04-15 02:45:07,0.0,0.105,0.128,5.46,72.7,36.5,20.1
2026-04-15 02:45:07,0.0,0.093,0.115,6.46,72.7,38.1,20.1
2026-04-15 02:45:07,0.0,0.108,0.13,5.53,73.8,35.7,20.0
2026-04-15 02:45:07,0.0,0.09,0.112,6.72,72.7,42.6,20.1
2026-04-15 02:45:07,0.0,0.088,0.11,6.06,72.2,36.8,20.0
2026-04-15 02:45:08,0.0,0.092,0.111,5.87,72.7,34.8,20.0
2026-04-15 02:45:08,0.0,0.093,0.116,5.96,71.6,33.3,20.0
2026-04-15 02:45:08,0.0,0.13,0.159,4.77,72.2,41.7,20.0
2026-04-15 02:45:08,72.66,0.088,0.111,6.59,72.2,35.6,20.0
2026-04-15 02:45:08,73.95,0.093,0.104,7.19,72.7,45.6,20.0
2026-04-15 02:45:08,79.86,0.097,0.12,5.86,72.7,34.3,20.0
2026-04-15 02:45:09,83.14,0.088,0.109,6.32,72.2,37.5,20.0
2026-04-15 02:45:09,83.79,0.095,0.118,5.76,71.6,30.8,20.1
2026-04-15 02:45:09,83.29,0.087,0.109,6.31,71.6,37.1,20.1
2026-04-15 02:45:09,83.27,0.099,0.111,6.89,72.7,42.4,20.1
2026-04-15 02:45:09,82.43,0.097,0.12,6.06,72.7,37.3,20.2
2026-04-15 02:45:09,81.63,0.088,0.111,6.34,73.8,34.4,20.2
2026-04-15 02:45:10,82.4,0.09,0.114,5.93,73.8,35.8,20.2
2026-04-15 02:45:10,82.0,0.132,0.156,4.82,72.2,41.5,20.1
2026-04-15 02:45:10,82.08,0.087,0.109,6.47,72.7,34.4,20.1
2026-04-15 02:45:10,82.32,0.102,0.113,6.71,71.6,39.3,20.1
2026-04-15 02:45:10,82.29,0.089,0.11,6.54,72.7,35.6,20.1
2026-04-15 02:45:10,82.56,0.087,0.109,6.1,73.8,36.4,20.1
2026-04-15 02:45:11,82.39,0.088,0.111,5.94,73.2,36.8,20.0
2026-04-15 02:45:11,82.92,0.093,0.116,5.85,72.7,32.8,20.0
2026-04-15 02:45:11,82.32,0.092,0.114,6.03,71.6,33.8,20.0
2026-04-15 02:45:11,82.72,0.089,0.112,6.13,73.8,34.4,20.0
2026-04-15 02:45:11,82.81,0.09,0.115,5.89,72.7,32.8,20.0
2026-04-15 02:45:11,82.47,0.086,0.109,6.22,71.6,33.9,20.1
2026-04-15 02:45:12,82.96,0.085,0.098,7.56,72.7,42.6,20.1
2026-04-15 02:45:12,82.7,0.103,0.118,6.6,73.8,40.7,20.2
2026-04-15 02:45:12,83.09,0.092,0.115,6.43,71.0,39.1,20.2
2026-04-15 02:45:12,83.06,0.089,0.111,6.14,73.8,37.9,20.2
2026-04-15 02:45:12,82.55,0.118,0.141,5.1,72.7,43.0,20.2
2026-04-15 02:45:12,82.42,0.088,0.102,7.34,73.2,42.6,20.2
2026-04-15 02:45:12,83.14,0.087,0.11,6.0,71.6,32.3,20.3
2026-04-15 02:45:13,82.82,0.089,0.111,5.98,72.7,34.8,20.3
2026-04-15 02:45:13,82.69,0.093,0.116,5.84,72.7,38.0,20.3
2026-04-15 02:45:13,82.49,0.089,0.111,6.17,72.7,33.9,20.3
2026-04-15 02:45:13,82.79,0.099,0.121,5.66,72.7,34.3,20.3
2026-04-15 02:45:13,82.69,0.094,0.117,6.17,73.2,35.4,20.3
2026-04-15 02:45:13,82.62,0.088,0.111,6.22,71.0,41.2,20.3
2026-04-15 02:45:14,83.13,0.091,0.113,5.9,73.8,31.2,20.3
2026-04-15 02:45:14,82.67,0.088,0.111,6.11,72.2,38.2,20.3
2026-04-15 02:45:14,82.72,0.091,0.114,5.9,73.2,33.3,20.3
2026-04-15 02:45:14,83.25,0.087,0.11,6.14,72.7,31.7,20.3
2026-04-15 02:45:14,82.66,0.098,0.11,6.92,71.6,45.6,20.3
2026-04-15 02:45:14,82.8,0.092,0.115,6.25,72.2,39.7,20.3
2026-04-15 02:45:15,82.25,0.092,0.116,5.98,73.2,36.2,20.3
2026-04-15 02:45:15,82.76,0.088,0.111,6.17,72.7,40.6,20.3
2026-04-15 02:45:15,83.02,0.12,0.143,5.02,71.6,37.7,20.3
2026-04-15 02:45:15,83.0,0.087,0.099,7.51,73.2,40.7,20.3
2026-04-15 02:45:15,82.98,0.093,0.103,7.18,72.2,45.5,20.3
2026-04-15 02:45:15,82.92,0.114,0.137,5.34,73.2,31.4,20.3
2026-04-15 02:45:16,82.9,0.086,0.105,7.21,72.7,38.6,20.4
2026-04-15 02:45:16,83.13,0.094,0.106,7.06,74.3,45.6,20.4
2026-04-15 02:45:16,82.54,0.096,0.119,5.94,73.2,37.3,20.4
2026-04-15 02:45:16,82.85,0.088,0.111,6.3,72.7,32.8,20.4
2026-04-15 02:45:16,82.7,0.088,0.11,6.0,73.2,38.6,20.4
2026-04-15 02:45:16,82.88,0.089,0.112,5.98,72.7,33.3,20.4
2026-04-15 02:45:17,83.05,0.094,0.117,5.81,72.7,32.8,20.3
2026-04-15 02:45:17,82.91,0.087,0.11,6.25,73.8,35.9,20.3
2026-04-15 02:45:17,82.9,0.097,0.108,7.01,74.9,41.8,20.3
2026-04-15 02:45:17,82.71,0.088,0.111,6.34,71.6,35.9,20.3
2026-04-15 02:45:17,82.39,0.097,0.12,5.69,72.2,35.4,20.3
2026-04-15 02:45:17,82.82,0.088,0.111,6.33,72.2,39.1,20.3
2026-04-15 02:45:18,82.15,0.088,0.111,6.01,72.7,33.3,20.3
2026-04-15 02:45:18,82.71,0.094,0.117,5.8,72.7,36.2,20.2
2026-04-15 02:45:18,82.66,0.088,0.111,6.22,72.7,36.4,20.2
2026-04-15 02:45:18,82.87,0.088,0.1,7.41,72.2,44.4,20.3
2026-04-15 02:45:18,82.09,0.102,0.124,5.6,72.2,38.4,20.3
2026-04-15 02:45:18,82.26,0.087,0.111,6.57,72.7,33.9,20.3
2026-04-15 02:45:18,82.81,0.095,0.106,7.12,73.2,40.7,20.3
2026-04-15 02:45:19,82.67,0.089,0.112,6.22,72.7,34.9,20.2
2026-04-15 02:45:19,83.17,0.114,0.137,5.21,72.2,39.5,20.2
2026-04-15 02:45:19,82.64,0.091,0.109,6.98,73.8,39.3,20.2
2026-04-15 02:45:19,82.8,0.099,0.122,5.72,72.7,36.6,20.2
2026-04-15 02:45:19,82.71,0.106,0.129,5.78,72.7,38.6,20.2
2026-04-15 02:45:19,82.76,0.095,0.118,6.43,73.2,39.7,20.2
2026-04-15 02:45:20,82.75,0.094,0.117,6.01,73.2,34.8,20.2
2026-04-15 02:45:20,83.19,0.09,0.11,6.15,72.2,38.1,20.2
2026-04-15 02:45:20,82.84,0.113,0.136,5.27,73.2,35.1,20.2
2026-04-15 02:45:20,83.26,0.096,0.115,6.72,72.2,39.0,20.2
2026-04-15 02:45:20,82.85,0.088,0.112,6.28,72.2,37.5,20.2
2026-04-15 02:45:20,83.25,0.092,0.114,5.87,72.2,37.7,20.2
2026-04-15 02:45:21,82.87,0.092,0.116,5.98,72.2,34.4,20.2
2026-04-15 02:45:21,82.9,0.089,0.112,6.13,71.0,40.3,20.2
2026-04-15 02:45:21,83.27,0.108,0.132,5.39,72.7,38.9,20.2
2026-04-15 02:45:21,82.78,0.09,0.113,6.74,73.2,41.0,20.2
2026-04-15 02:45:21,82.6,0.112,0.133,5.3,72.7,36.8,20.2
2026-04-15 02:45:21,82.55,0.094,0.114,6.73,72.7,42.9,20.2
2026-04-15 02:45:22,82.65,0.091,0.114,6.13,72.2,33.3,20.2
2026-04-15 02:45:22,82.77,0.089,0.112,6.05,73.2,38.2,20.2
2026-04-15 02:45:22,82.42,0.116,0.138,5.19,73.2,34.7,20.2
2026-04-15 02:45:22,82.36,0.099,0.115,6.69,71.6,43.3,20.3
2026-04-15 02:45:22,82.22,0.089,0.113,6.35,73.2,33.3,20.3
2026-04-15 02:45:22,82.46,0.101,0.124,5.61,72.7,31.3,20.4
2026-04-15 02:45:23,82.45,0.097,0.12,6.14,73.2,36.9,20.4
2026-04-15 02:45:23,82.74,0.088,0.109,6.32,72.7,38.1,20.4
2026-04-15 02:45:23,82.72,0.09,0.113,5.96,72.2,34.8,20.5
2026-04-15 02:45:23,82.81,0.087,0.11,6.04,73.8,32.3,20.4
2026-04-15 02:45:23,82.77,0.086,0.087,7.66,73.8,54.0,20.4
2026-04-15 02:45:23,83.07,0.089,0.102,7.3,73.2,49.2,20.4
2026-04-15 02:45:24,82.87,0.089,0.112,6.01,71.6,33.3,20.4
2026-04-15 02:45:24,82.58,0.096,0.119,5.76,73.8,34.8,20.5
2026-04-15 02:45:24,83.2,0.088,0.111,6.31,72.2,36.5,20.4
2026-04-15 02:45:24,82.99,0.089,0.111,5.99,72.7,36.8,20.4
2026-04-15 02:45:24,82.84,0.09,0.113,5.95,72.2,35.3,20.4
2026-04-15 02:45:24,82.44,0.107,0.13,5.46,71.0,33.3,20.4
2026-04-15 02:45:25,83.15,0.096,0.119,6.35,71.6,36.7,20.5
2026-04-15 02:45:25,83.72,0.106,0.129,5.72,73.2,42.9,20.5
2026-04-15 02:45:25,82.85,0.087,0.11,6.76,73.2,36.8,20.5
2026-04-15 02:45:25,83.29,0.087,0.097,7.52,73.2,40.0,20.4
2026-04-15 02:45:25,83.23,0.119,0.133,5.98,73.8,44.1,20.4
2026-04-15 02:45:25,83.4,0.088,0.099,7.49,72.7,44.6,20.4
2026-04-15 02:45:25,83.1,0.087,0.114,5.86,72.7,34.8,20.4
2026-04-15 02:45:26,83.05,0.088,0.111,6.15,72.7,33.8,20.4
2026-04-15 02:45:26,83.42,0.097,0.119,5.69,72.2,40.3,20.4
2026-04-15 02:45:26,83.21,0.086,0.108,6.4,72.2,34.4,20.4
2026-04-15 02:45:26,83.15,0.092,0.106,7.11,73.2,43.9,20.4
2026-04-15 02:45:26,82.88,0.084,0.107,6.37,72.2,34.9,20.5
2026-04-15 02:45:26,83.24,0.107,0.123,6.36,73.2,40.3,20.5
2026-04-15 02:45:27,82.82,0.097,0.119,6.41,73.2,39.7,20.5
2026-04-15 02:45:27,83.12,0.085,0.108,6.49,74.3,35.0,20.5
2026-04-15 02:45:27,83.2,0.1,0.114,6.75,73.2,44.3,20.5
2026-04-15 02:45:27,83.11,0.087,0.11,6.49,72.7,38.1,20.5
2026-04-15 02:45:27,82.96,0.134,0.149,5.45,72.7,46.6,20.5
2026-04-15 02:45:27,83.29,0.086,0.109,6.7,73.8,40.3,20.6
2026-04-15 02:45:28,83.1,0.104,0.126,5.44,73.2,40.3,20.6
2026-04-15 02:45:28,82.88,0.095,0.118,6.33,72.7,39.1,20.6
2026-04-15 02:45:28,83.21,0.085,0.109,6.33,71.6,32.8,20.6
2026-04-15 02:45:28,83.36,0.089,0.1,7.35,73.8,41.8,20.6
2026-04-15 02:45:28,82.82,0.095,0.118,5.79,72.7,35.8,20.6
2026-04-15 02:45:28,82.55,0.095,0.118,5.99,73.2,36.8,20.6
2026-04-15 02:45:29,83.01,0.089,0.111,6.2,73.2,38.8,20.6
2026-04-15 02:45:29,83.03,0.096,0.119,5.79,73.2,32.3,20.6
2026-04-15 02:45:29,82.91,0.101,0.124,5.85,72.7,38.2,20.7
2026-04-15 02:45:29,83.3,0.085,0.108,6.64,73.8,35.0,20.6
2026-04-15 02:45:29,83.29,0.092,0.106,7.13,72.7,43.9,20.6
2026-04-15 02:45:29,83.1,0.094,0.117,5.93,72.2,31.3,20.6
2026-04-15 02:45:29,83.02,0.084,0.106,6.36,73.8,35.5,20.6
2026-04-15 02:45:30,83.02,0.098,0.113,6.78,73.2,37.9,20.6
2026-04-15 02:45:30,82.44,0.093,0.114,6.21,73.8,50.8,20.7
2026-04-15 02:45:30,83.24,0.094,0.117,5.97,73.2,34.3,20.7
2026-04-15 02:45:30,82.85,0.092,0.115,6.06,72.7,33.3,20.8
2026-04-15 02:45:30,82.68,0.104,0.127,5.62,71.0,42.7,20.8
2026-04-15 02:45:30,82.83,0.087,0.11,6.67,72.7,39.7,20.8
2026-04-15 02:45:31,82.85,0.089,0.101,7.37,72.7,47.4,20.8
2026-04-15 02:45:31,82.71,0.093,0.114,5.88,72.7,36.2,20.8
2026-04-15 02:45:31,82.33,0.102,0.124,5.67,73.8,39.4,20.8
2026-04-15 02:45:31,82.96,0.108,0.131,5.81,73.2,35.3,20.8
2026-04-15 02:45:31,83.22,0.1,0.123,6.3,73.2,36.1,20.8
2026-04-15 02:45:31,82.96,0.105,0.132,5.67,73.2,36.6,20.8
2026-04-15 02:45:32,82.78,0.097,0.12,6.48,73.2,39.3,20.8
2026-04-15 02:45:32,82.76,0.112,0.135,5.52,71.6,38.9,20.8
2026-04-15 02:45:32,83.57,0.089,0.11,6.96,71.6,37.5,20.8
2026-04-15 02:45:32,82.85,0.088,0.111,6.04,73.2,37.7,20.8
2026-04-15 02:45:32,83.24,0.086,0.107,6.08,72.2,36.9,20.8
2026-04-15 02:45:32,82.95,0.097,0.11,6.94,72.7,42.1,20.8
2026-04-15 02:45:33,82.84,0.088,0.111,6.32,73.2,36.5,20.7
2026-04-15 02:45:33,82.98,0.092,0.115,5.86,73.2,33.8,20.8
2026-04-15 02:45:33,83.28,0.103,0.125,5.63,73.2,39.2,20.8
2026-04-15 02:45:33,83.02,0.091,0.113,6.47,73.2,36.7,20.8
2026-04-15 02:45:33,83.15,0.087,0.11,6.14,73.8,37.9,20.8
2026-04-15 02:45:33,82.81,0.088,0.111,5.97,73.2,33.8,20.8
2026-04-15 02:45:34,83.26,0.088,0.1,7.43,72.7,38.5,20.8
2026-04-15 02:45:34,83.1,0.098,0.121,5.71,72.2,33.8,20.9
2026-04-15 02:45:34,82.45,0.109,0.132,5.65,72.2,35.2,20.9
2026-04-15 02:45:34,82.83,0.088,0.111,6.83,72.2,39.7,20.8
2026-04-15 02:45:34,82.47,0.09,0.114,5.92,72.2,34.3,20.8
2026-04-15 02:45:34,82.63,0.098,0.121,5.76,73.8,34.3,20.8
2026-04-15 02:45:34,82.7,0.085,0.108,6.48,72.7,38.7,20.8
2026-04-15 02:45:35,82.55,0.087,0.1,7.41,73.8,45.6,20.8
2026-04-15 02:45:35,82.71,0.101,0.106,6.78,73.2,45.6,20.8
2026-04-15 02:45:35,82.46,0.093,0.121,6.15,72.7,36.9,20.8
2026-04-15 02:45:35,82.81,0.09,0.112,6.24,73.2,34.9,20.8
2026-04-15 02:45:35,83.43,0.108,0.131,5.45,71.6,37.8,20.8
2026-04-15 02:45:35,82.72,0.104,0.127,6.15,73.2,40.6,20.8
2026-04-15 02:45:36,83.24,0.089,0.112,6.63,72.7,37.3,20.8
2026-04-15 02:45:36,82.42,0.09,0.112,5.95,73.2,32.3,20.8
2026-04-15 02:45:36,82.87,0.09,0.114,5.96,71.6,33.8,20.8
2026-04-15 02:45:36,82.72,0.098,0.121,5.76,73.2,36.9,20.8
2026-04-15 02:45:36,82.76,0.104,0.127,5.82,73.8,38.2,20.8
2026-04-15 02:45:36,82.89,0.094,0.117,6.36,73.8,37.5,20.7
2026-04-15 02:45:37,82.94,0.092,0.115,6.08,73.8,33.3,20.7
2026-04-15 02:45:37,82.09,0.089,0.109,6.1,73.8,33.3,20.7
2026-04-15 02:45:37,82.96,0.087,0.111,6.05,73.2,36.4,20.7
2026-04-15 02:45:37,82.67,0.097,0.12,5.7,72.7,35.8,20.7
2026-04-15 02:45:37,83.28,0.094,0.117,6.09,72.7,35.9,20.7
2026-04-15 02:45:37,82.8,0.087,0.109,6.26,72.7,33.3,20.7
2026-04-15 02:45:38,80.9,0.088,0.099,7.49,73.2,43.6,20.7
2026-04-15 02:45:38,80.69,0.089,0.113,5.93,72.7,37.7,20.7
2026-04-15 02:45:38,79.4,0.096,0.12,5.75,73.2,36.2,20.8
2026-04-15 02:45:38,82.82,0.096,0.12,6.02,73.8,31.7,20.7
2026-04-15 02:45:38,82.68,0.091,0.113,6.22,73.8,37.5,20.7
2026-04-15 02:45:38,82.8,0.121,0.144,5.08,72.7,37.3,20.8
2026-04-15 02:45:39,83.68,0.084,0.107,6.14,73.8,34.3,20.8
2026-04-15 02:45:39,81.0,0.087,0.097,7.31,73.8,41.5,20.8
2026-04-15 02:45:39,81.7,0.089,0.1,7.43,73.8,43.6,20.8
2026-04-15 02:45:39,81.66,0.085,0.108,6.14,73.8,33.3,20.8
2026-04-15 02:45:39,82.23,0.092,0.106,7.16,72.7,38.5,20.8
2026-04-15 02:45:39,82.43,0.087,0.11,6.16,73.8,36.9,20.8
2026-04-15 02:45:39,83.7,0.084,0.096,7.71,72.7,42.6,20.8
2026-04-15 02:45:40,83.92,0.093,0.109,7.0,73.8,38.9,20.8
2026-04-15 02:45:40,83.38,0.095,0.117,5.96,73.8,40.3,20.8
2026-04-15 02:45:40,83.04,0.09,0.114,6.16,73.2,34.4,20.8
2026-04-15 02:45:40,83.71,0.096,0.119,5.77,73.8,31.8,20.8
2026-04-15 02:45:40,82.72,0.084,0.105,6.52,73.2,41.5,20.8
2026-04-15 02:45:40,82.94,0.087,0.103,7.3,72.2,37.3,20.8
2026-04-15 02:45:41,80.17,0.118,0.142,5.07,72.7,44.4,20.8
2026-04-15 02:45:41,0.0,0.091,0.105,7.18,73.2,40.7,20.8
2026-04-15 02:45:41,0.0,0.089,0.113,6.02,72.7,35.9,20.8
2026-04-15 02:45:41,0.0,0.087,0.11,6.12,72.7,29.5,20.8
2026-04-15 02:45:41,0.0,0.095,0.108,7.06,73.8,40.0,20.8
2026-04-15 02:45:41,0.0,0.1,0.124,5.79,72.7,33.3,20.8
2026-04-15 02:45:42,0.0,0.087,0.11,6.55,73.2,35.5,20.8
2026-04-15 02:45:42,0.0,0.103,0.118,6.6,73.8,41.4,20.9
2026-04-15 02:45:42,0.0,0.089,0.112,6.65,73.8,40.3,20.9
2026-04-15 02:45:42,0.0,0.104,0.127,5.49,73.8,31.9,20.8
2026-04-15 02:45:42,0.0,0.109,0.132,5.83,73.2,45.3,20.9
2026-04-15 02:45:42,0.0,0.093,0.115,6.65,73.2,38.3,20.9
2026-04-15 02:45:43,0.0,0.102,0.126,5.71,73.8,38.0,20.9
2026-04-15 02:45:43,0.0,0.086,0.108,6.69,73.2,38.3,20.9
